序号,提交答卷时间,所用时间,来源,来源详情,来自IP,Your Staff ID 员工号:,How is your physical condition today (今天身体感觉如何)？,Your Work Status Today 您今天的工作状态：,Your working hours today 您今天的工作小时数,Your Plan for Tomorrow 您明天的工作计划：,Your planned working hours tomorrow 您明天计划的工作小时数,"Anything(feeling, suggestion, difficulties) you would like say or draw attention to leadership team today (Optional) 你今天希望跟管理层沟通的内容（情绪、建议、遇到的困难等等，可以是任何内容），可选填"
3027,2020/2/24 8:41:19,24秒,微信,N/A,223.73.197.247(广东-广州),43682095,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3028,2020/2/24 8:41:50,23秒,微信,N/A,121.32.153.137(广东-广州),43685018,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3029,2020/2/24 8:43:27,19秒,微信,N/A,203.219.129.229(国外-澳大利亚),44113038,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3030,2020/2/24 8:43:43,22秒,微信,N/A,113.12.218.236(广西-南宁),43917181,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3031,2020/2/24 8:44:03,18秒,微信,N/A,218.20.8.6(广东-广州),43813579,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3032,2020/2/24 8:44:59,21秒,微信,N/A,113.64.96.57(广东-梅州),43228436,Feeling well and healthy,Work from home,8,Work from home,8,无
3033,2020/2/24 8:45:04,17秒,微信,N/A,219.137.185.7(广东-广州),45064974,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3034,2020/2/24 8:46:33,17秒,微信,N/A,113.109.39.83(广东-广州),43619329,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3035,2020/2/24 8:48:38,43秒,微信,N/A,103.27.25.169(广东-东莞),44108139,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3036,2020/2/24 8:48:45,30秒,微信,N/A,120.230.99.224(广东-广州),43798007,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3037,2020/2/24 8:48:46,16秒,微信,N/A,61.242.40.190(广东-广州),45057707,Feeling well and healthy,Work from home,9,Work from home,9,(空)
3038,2020/2/24 8:48:48,28秒,微信,N/A,113.67.9.244(广东-广州),43743142,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3039,2020/2/24 8:50:42,19秒,微信,N/A,116.22.206.111(广东-广州),44129170,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3040,2020/2/24 8:51:01,59秒,微信,N/A,113.66.216.122(广东-广州),43206205,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3041,2020/2/24 8:51:40,18秒,微信,N/A,113.65.70.194(广东-广州),45049396,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3042,2020/2/24 8:51:50,24秒,微信,N/A,120.230.105.173(广东-广州),44129176,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3043,2020/2/24 8:53:26,18秒,微信,N/A,113.111.20.221(广东-广州),44035459,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3044,2020/2/24 8:53:50,20秒,微信,N/A,113.67.109.230(广东-广州),43877251,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3045,2020/2/24 8:54:16,21秒,微信,N/A,116.23.16.207(广东-广州),43910465,Feeling well and healthy,Work from home,7,Work from home,7,(空)
3046,2020/2/24 8:54:23,19秒,微信,N/A,113.69.199.239(广东-佛山),43833909,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3047,2020/2/24 8:55:13,27秒,微信,N/A,223.192.192.234(广东-广州),45062908,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3048,2020/2/24 8:56:06,16秒,微信,N/A,110.88.225.118(福建-龙岩),43837194,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3049,2020/2/24 8:56:33,43秒,微信,N/A,58.61.241.5(广东-广州),43220831,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3050,2020/2/24 8:56:41,25秒,微信,N/A,119.129.120.101(广东-广州),44065819,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3051,2020/2/24 9:00:54,25秒,微信,N/A,183.25.129.251(广东-惠州),44112163,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3052,2020/2/24 9:02:02,31秒,微信,N/A,219.137.140.244(广东-广州),43812312,Feeling well and healthy,Work in TKH office,8,Work in TKH office,8,na
3053,2020/2/24 9:02:06,29秒,微信,N/A,219.136.198.189(广东-广州),44122501,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3054,2020/2/24 9:03:52,22秒,微信,N/A,112.96.194.72(广东-佛山),45060740,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3055,2020/2/24 9:05:21,18秒,微信,N/A,58.63.139.106(广东-广州),44111913,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3056,2020/2/24 9:06:13,19秒,微信,N/A,106.16.138.146(湖南-长沙),45079618,Feeling well and healthy,Others - please specify〖intern〗,(跳过),Others - please specify〖intern〗,(跳过),(空)
3057,2020/2/24 9:07:03,20秒,微信,N/A,58.63.138.0(广东-广州),43820983,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3058,2020/2/24 9:07:37,18秒,微信,N/A,183.200.190.87(山西-大同),43799486,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3059,2020/2/24 9:08:31,52秒,微信,N/A,121.229.166.104(江苏-南京),45065326,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3060,2020/2/24 9:10:31,25秒,微信,N/A,223.73.89.29(广东-佛山),43646405,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3061,2020/2/24 9:10:46,21秒,微信,N/A,58.23.236.223(福建-厦门),44108136,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3062,2020/2/24 9:10:50,21秒,微信,N/A,120.230.131.37(广东-广州),43896175,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3063,2020/2/24 9:10:52,31秒,微信,N/A,121.32.152.49(广东-广州),43367643,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3064,2020/2/24 9:10:52,39秒,微信,N/A,120.235.21.15(广东-广州),43485466,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3065,2020/2/24 9:12:27,21秒,微信,N/A,58.62.30.218(广东-广州),43677051,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3066,2020/2/24 9:13:38,37秒,微信,N/A,183.160.21.23(安徽-合肥),45079625,Feeling well and healthy,Others - please specify〖No working - for intern only〗,(跳过),Others - please specify〖No working - for intern only〗,(跳过),(空)
3067,2020/2/24 9:13:40,31秒,微信,N/A,119.130.213.50(广东-广州),43857457,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3068,2020/2/24 9:14:47,17秒,微信,N/A,113.66.54.50(广东-广州),43993248,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3069,2020/2/24 9:16:31,21秒,微信,N/A,49.50.215.100(国外-新西兰),44108133,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3070,2020/2/24 9:17:41,29秒,微信,N/A,117.136.79.26(广东-广州),45040583,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3071,2020/2/24 9:19:19,19秒,微信,N/A,183.4.29.200(广东-汕头),45058400,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3072,2020/2/24 9:21:31,21秒,微信,N/A,125.95.99.9(广东-佛山),44083217,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3073,2020/2/24 9:21:42,20秒,微信,N/A,120.229.84.121(广东-深圳),45058593,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3074,2020/2/24 9:22:06,72秒,微信,N/A,117.182.34.130(广西-钦州),45044663,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3075,2020/2/24 9:22:53,14秒,微信,N/A,112.96.173.12(广东-广州),45018085,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3076,2020/2/24 9:23:15,21秒,微信,N/A,113.65.205.53(广东-广州),44115713,Feeling well and healthy,Work from home,8,Work from home,4,(空)
3077,2020/2/24 9:23:35,22秒,微信,N/A,113.111.169.242(广东-广州),44078853,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3078,2020/2/24 9:24:26,35秒,微信,N/A,1.143.90.118(国外-澳大利亚),43872298,Feeling well and healthy,Others - please specify〖Australia〗,(跳过),Others - please specify〖Work in australia〗,(跳过),(空)
3079,2020/2/24 9:24:36,34秒,微信,N/A,59.41.156.180(广东-广州),45036594,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3080,2020/2/24 9:26:03,82秒,微信,N/A,120.230.119.66(广东-广州),45015800,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3081,2020/2/24 9:26:37,15秒,微信,N/A,14.213.156.165(广东-佛山),43731181,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3082,2020/2/24 9:27:05,61秒,微信,N/A,113.109.78.23(广东-广州),43840881,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3083,2020/2/24 9:29:03,19秒,微信,N/A,120.35.50.158(福建-福州),44017476,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3084,2020/2/24 9:29:09,19秒,微信,N/A,120.230.76.74(广东-广州),43675743,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3085,2020/2/24 9:31:22,39秒,微信,N/A,183.6.159.242(广东-广州),43878583,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3086,2020/2/24 9:32:32,300秒,微信,N/A,58.63.138.117(广东-广州),43610711,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3087,2020/2/24 9:35:11,16秒,微信,N/A,14.209.8.96(广东-肇庆),43278955,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3088,2020/2/24 9:35:45,25秒,微信,N/A,112.96.115.111(广东-广州),43334347,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3089,2020/2/24 9:36:00,19秒,微信,N/A,116.23.53.120(广东-广州),44063798,Feeling well and healthy,Work from home,12,Work from home,12,(空)
3090,2020/2/24 9:36:07,56秒,微信,N/A,58.62.166.121(广东-广州),44081944,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3091,2020/2/24 9:36:18,91秒,微信,N/A,112.96.179.26(广东-广州),45020652,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3092,2020/2/24 9:36:23,68秒,微信,N/A,223.73.115.252(广东-广州),43990189,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3093,2020/2/24 9:37:26,19秒,微信,N/A,60.185.44.39(浙江-衢州),43905752,Feeling well and healthy,Work from home,9,Work from home,9,(空)
3094,2020/2/24 9:38:21,29秒,微信,N/A,58.63.3.109(广东-广州),45060754,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3095,2020/2/24 9:39:21,21秒,微信,N/A,183.62.57.192(广东-广州),43974384,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3096,2020/2/24 9:40:28,18秒,微信,N/A,223.73.193.25(广东-广州),44033531,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3097,2020/2/24 9:41:57,20秒,微信,N/A,120.230.100.69(广东-广州),43227993,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3098,2020/2/24 9:42:31,20秒,微信,N/A,113.70.220.228(广东-佛山),44116444,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3099,2020/2/24 9:42:31,12秒,微信,N/A,120.230.99.207(广东-广州),45057348,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3100,2020/2/24 9:44:06,23秒,微信,N/A,117.136.41.34(广东-广州),43701247,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3101,2020/2/24 9:48:39,25秒,微信,N/A,103.27.25.79(广东-东莞),43639221,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3102,2020/2/24 9:48:50,15秒,微信,N/A,202.105.64.223(广东-广州),45028549,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3103,2020/2/24 9:54:21,34秒,微信,N/A,183.29.41.189(广东-河源),44043672,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3104,2020/2/24 9:54:26,20秒,微信,N/A,119.131.153.188(广东-广州),44084864,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3105,2020/2/24 9:55:32,22秒,微信,N/A,116.26.0.51(广东-汕头),45057737,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3106,2020/2/24 9:55:40,65秒,微信,N/A,117.136.41.37(广东-广州),43534006,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3107,2020/2/24 10:00:05,13秒,微信,N/A,113.67.9.30(广东-广州),45071568,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3108,2020/2/24 10:02:15,20秒,微信,N/A,116.199.103.49(广东-广州),43921020,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3109,2020/2/24 10:03:19,32秒,微信,N/A,113.119.28.183(广东-广州),45039550,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3110,2020/2/24 10:05:43,17秒,微信,N/A,119.246.86.208(香港-未知),45038663,Feeling well and healthy,Work from home,9,Work from home,9,(空)
3111,2020/2/24 10:05:56,18秒,微信,N/A,223.104.65.208(广东-未知),43884690,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3112,2020/2/24 10:06:20,51秒,微信,N/A,223.233.46.239(国外-印度),43883153,Feeling well and healthy,Work from home,8,Work from home,4,(空)
3113,2020/2/24 10:07:26,17秒,微信,N/A,113.100.26.249(广东-揭阳),45057233,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3114,2020/2/24 10:08:18,17秒,微信,N/A,121.8.136.192(广东-广州),44061627,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3115,2020/2/24 10:13:08,54秒,微信,N/A,112.1.136.121(江苏-泰州),45079629,Feeling well and healthy,Others - please specify〖No working - for intern〗,(跳过),Others - please specify〖No working - for intern〗,(跳过),(空)
3116,2020/2/24 10:14:48,15秒,微信,N/A,112.96.66.165(广东-佛山),43887682,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3117,2020/2/24 10:22:02,66秒,微信,N/A,113.109.39.59(广东-广州),43714529,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3118,2020/2/24 10:25:54,18秒,微信,N/A,113.80.60.147(广东-东莞),44037652,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3119,2020/2/24 10:26:21,31秒,微信,N/A,120.235.14.243(广东-广州),43892834,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3120,2020/2/24 10:27:43,17秒,微信,N/A,120.235.21.163(广东-广州),43990036,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3121,2020/2/24 10:27:50,28秒,微信,N/A,103.27.26.205(广东-东莞),45048198,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3122,2020/2/24 10:31:10,18秒,微信,N/A,103.27.26.148(广东-东莞),43581055,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3123,2020/2/24 10:34:51,29秒,链接,直接访问,183.67.61.178(重庆-重庆),45086449,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3124,2020/2/24 10:41:25,30秒,微信,N/A,117.136.41.32(广东-广州),44063807,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3125,2020/2/24 11:21:15,45秒,微信,N/A,193.37.33.199(国外-英国),43781654,Feeling well and healthy,Others - please specify〖Working from HDPI Bangalore〗,(跳过),Others - please specify〖Working from HDPI Bangalore〗,(跳过),(空)
3126,2020/2/24 11:23:55,27秒,微信,N/A,123.129.125.222(山东-东营),44019771,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3127,2020/2/24 13:09:45,23秒,微信,N/A,119.129.114.183(广东-广州),43845168,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3128,2020/2/25 8:15:05,19秒,微信,N/A,114.251.216.26(北京-北京),45056221,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3129,2020/2/25 8:15:22,22秒,微信,N/A,183.63.97.138(广东-广州),43165040,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3130,2020/2/25 8:16:45,17秒,微信,N/A,219.136.131.99(广东-广州),43425318,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3131,2020/2/25 8:17:00,35秒,微信,N/A,223.104.1.96(广东-汕头),44050485,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3132,2020/2/25 8:17:21,25秒,微信,N/A,223.74.64.210(广东-广州),45027222,Feeling well and healthy,Work from home,12,Work from home,12,(空)
3133,2020/2/25 8:17:44,26秒,微信,N/A,59.41.206.88(广东-广州),43431908,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3134,2020/2/25 8:18:07,20秒,微信,N/A,113.109.37.128(广东-广州),43188169,Feeling well and healthy,Others - please specify〖8〗,(跳过),Work from home,8,(空)
3135,2020/2/25 8:18:10,23秒,微信,N/A,113.119.28.248(广东-广州),43281397,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3136,2020/2/25 8:19:20,34秒,微信,N/A,113.103.7.91(广东-广州),45060966,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3137,2020/2/25 8:19:33,22秒,微信,N/A,112.96.199.194(广东-广州),44115713,Feeling well and healthy,Work from home,4,Work from home,8,(空)
3138,2020/2/25 8:20:08,24秒,微信,N/A,116.21.0.112(广东-广州),44125886,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3139,2020/2/25 8:20:16,18秒,微信,N/A,112.96.179.53(广东-广州),43792531,Feeling well and healthy,Work from home,8,Work from home,8,(空)
3140,2020/2/25 8:20:47,22秒,微信,N/A,58.23.236.223(福建-厦门),44108136,Feeling well and healthy,Work from home,8,Work from home,8,(空)
